Entity,Year,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Drug use disorders (%),Depression (%),Alcohol use disorders (%),10-14 years old (%),15-19 years old (%),20-24 years old (%),25-29 years old (%),30-34 years old (%),50-69 years old (%),15-49 years old (%),70+ years old (%),All ages (%),Age-standardized (%),Prevalence in males (%),Prevalence in females (%),Prevalence - Depressive disorders
Southeast Asia,2008,0.224626352,0.538515192,0.125961043,3.149359663,0.620876731,2.789398373,0.887175107,1.002398296,2.180880744,2.422852744,2.560775011,2.793925098,5.414746773,2.917742552,5.719031199,2.636054186,2.789398373,2.261341326,3.280745866,15496965.61
Southeast Asia,2009,0.225280733,0.538717977,0.127722046,3.151406861,0.61987842,2.785994294,0.899038571,1.001112226,2.178025491,2.417518582,2.553777033,2.785012227,5.405829051,2.915630633,5.720412958,2.654546965,2.785994294,2.261330439,3.274223166,15780719.98
Southeast Asia,2010,0.225872498,0.538910365,0.129565452,3.153017274,0.620691928,2.783571464,0.905398531,0.999818447,2.176484286,2.413898324,2.548836072,2.779849788,5.398814717,2.915403562,5.720348089,2.674089882,2.783571464,2.261384765,3.269596851,16071633.83
Southeast Asia,2011,0.226468997,0.539134897,0.131478343,3.154216536,0.623049386,2.783756894,0.90772267,0.998253319,2.177834485,2.413197255,2.545937264,2.778819843,5.400984206,2.917944766,5.721232048,2.696364225,2.783756894,2.262917691,3.268698858,16376605.8
Southeast Asia,2012,0.227153982,0.539398358,0.133469956,3.155532355,0.625373962,2.785152341,0.909913532,0.999093161,2.181973542,2.41585487,2.546105977,2.777568575,5.404306275,2.921900071,5.722117883,2.720060777,2.785152341,2.265922075,3.268776036,16687761.46
Southeast Asia,2013,0.227917899,0.539699816,0.135728358,3.157019332,0.628391642,2.787305528,0.911897847,1.002124906,2.186044731,2.418786472,2.546777776,2.776917666,5.409091682,2.926009902,5.725903854,2.744870291,2.787305528,2.268766247,3.270529021,17007717.64
Southeast Asia,2014,0.228746542,0.540037528,0.138107966,3.158617428,0.631666121,2.790553813,0.913666551,1.004086915,2.192385063,2.424139955,2.548770834,2.780169192,5.414262256,2.93193267,5.731525055,2.771523833,2.790553813,2.272354281,3.273746165,17333002.01
Southeast Asia,2015,0.229631402,0.540419044,0.140474108,3.160388903,0.635077217,2.794906292,0.915211198,1.00853191,2.201162886,2.43247892,2.552775015,2.781226941,5.421380869,2.938955889,5.738751007,2.799967401,2.794906292,2.276460811,3.27861291,17659285.67
Southeast Asia,2016,0.230559221,0.540836518,0.1430575,3.162166215,0.639160441,2.800114931,0.916475202,1.014025375,2.20841831,2.439230328,2.557991073,2.78454964,5.429978685,2.946660587,5.747949276,2.829818582,2.800114931,2.280701438,3.28506253,17992260.12
Southeast Asia,2017,0.231524458,0.541305483,0.145649754,3.16419462,0.643612602,2.807239416,0.917452711,1.020790007,2.222689177,2.449730705,2.566054193,2.788126502,5.441602444,2.956309149,5.759919057,2.862151584,2.807239416,2.286886228,3.293367152,18337024.45
Southern Sub-Saharan Africa,1990,0.173835996,0.621853238,0.183131545,3.75345584,1.084346322,3.681800257,1.625635294,1.161880857,2.963863214,3.973323863,4.139597242,4.313119177,6.145157687,4.098920161,7.369371587,2.985695786,3.681800257,3.13192449,4.148722781,1524422.513
Southern Sub-Saharan Africa,1991,0.173827401,0.622249197,0.18229015,3.753998443,1.103202741,3.675688598,1.647638194,1.161429011,2.957910075,3.957681402,4.106286413,4.276904569,6.159964164,4.081017723,7.39542399,2.994847475,3.675688598,3.133691095,4.133083568,1564504.415
Southern Sub-Saharan Africa,1992,0.173821985,0.622635647,0.181634567,3.756097638,1.119226614,3.670145296,1.664909214,1.163490567,2.955121145,3.942057126,4.077853295,4.243508979,6.169644792,4.065850694,7.41821037,3.00520078,3.670145296,3.13524798,4.118834146,1605469.864
Southern Sub-Saharan Africa,1993,0.173822397,0.622995439,0.181101939,3.75932196,1.131646545,3.665442502,1.677748702,1.163766443,2.953976572,3.931420851,4.053393113,4.216119644,6.176521561,4.054963669,7.436758018,3.016601123,3.665442502,3.136138147,4.106758441,1646840.703
Southern Sub-Saharan Africa,1994,0.173836144,0.623327924,0.180856264,3.763308125,1.140071235,3.661809819,1.686248425,1.165678224,2.953443491,3.923950139,4.035062959,4.196489234,6.179392763,4.048467274,7.448611104,3.029291763,3.661809819,3.136133882,4.097606205,1688570.897
Southern Sub-Saharan Africa,1995,0.173865387,0.623616177,0.18092732,3.767756045,1.144198981,3.660446335,1.690349174,1.167232991,2.954827089,3.922673842,4.022641178,4.181226531,6.181878567,4.047123349,7.460876594,3.044061144,3.660446335,3.136402809,4.092364638,1731532.745
Southern Sub-Saharan Africa,1996,0.173868545,0.623885512,0.181109009,3.778437902,1.142573297,3.658043595,1.684869686,1.167900178,2.962123846,3.9214244,4.011991079,4.173339848,6.170743557,4.047666282,7.453161346,3.059401425,3.658043595,3.134974473,4.086521527,1775214.037
Southern Sub-Saharan Africa,1997,0.173827017,0.624141181,0.181394386,3.797297831,1.134842507,3.652782703,1.669559246,1.171229537,2.968383237,3.917097557,4.002544704,4.16356505,6.149855922,4.047159308,7.428685274,3.07207602,3.652782703,3.130843654,4.078224186,1817262.615
Southern Sub-Saharan Africa,1998,0.173779299,0.62439421,0.181681353,3.819116447,1.124079241,3.647065994,1.649710421,1.175286726,2.975840358,3.916951684,3.994165423,4.152042675,6.122543275,4.048397055,7.394265904,3.083766283,3.647065994,3.126647568,4.069366029,1857915.206
Southern Sub-Saharan Africa,1999,0.17376334,0.624644871,0.181944743,3.838537106,1.111530104,3.644414887,1.630489173,1.17935458,2.988120269,3.920989387,3.989562297,4.148403234,6.096966245,4.054075536,7.371918859,3.097556054,3.644414887,3.124726729,4.064305044,1898424.937
Southern Sub-Saharan Africa,2000,0.173820869,0.624906621,0.182546956,3.850212266,1.100681812,3.645312833,1.617103437,1.182262516,2.998713178,3.929450877,3.991978611,4.14661108,6.08289818,4.062316308,7.364361153,3.114651444,3.645312833,3.126007789,4.063098882,1938543.73
Southern Sub-Saharan Africa,2001,0.173990725,0.625199782,0.1830295,3.856242816,1.085571718,3.6539445760000002,1.60674617,1.184718421,3.017289362,3.95028321,4.005148651,4.153494828,6.078895115,4.076467036,7.38914871,3.141165323,3.6539445760000002,3.134842702,4.069713553,1982122.431
Southern Sub-Saharan Africa,2002,0.174255466,0.625534234,0.183889632,3.861799219,1.062841623,3.669609967,1.595069226,1.189098393,3.039204914,3.987483817,4.032009553,4.17227253,6.081458819,4.099942775,7.429435186,3.176254885,3.669609967,3.152337707,4.082481123,2028949.354
Southern Sub-Saharan Africa,2003,0.174561594,0.625905796,0.185066992,3.866440239,1.036762467,3.686220318,1.583843372,1.193104521,3.05982601,4.031043394,4.060141433,4.190394601,6.083786939,4.125096045,7.475137091,3.212071677,3.686220318,3.171115,4.096258575,2074145.446
Southern Sub-Saharan Africa,2004,0.174853495,0.626300984,0.186055418,3.869723012,1.013155201,3.699284983,1.574827199,1.196830728,3.079460756,4.064199715,4.082089371,4.202668026,6.085309206,4.144237295,7.51676587,3.243217253,3.699284983,3.186966013,4.106387963,2114700.778
Southern Sub-Saharan Africa,2005,0.175075887,0.626706753,0.18686678,3.8712942360000002,0.996834331,3.705140294,1.569752022,1.198575025,3.088392821,4.085114595,4.092511707,4.206432519,6.077804863,4.154005786,7.53873233,3.267092528,3.705140294,3.195245824,4.110243311,2149512.706
Southern Sub-Saharan Africa,2006,0.175258509,0.627198891,0.187719435,3.864564852,0.988308936,3.700065642,1.576104978,1.199332629,3.089654744,4.087989519,4.089386205,4.191442559,6.061776307,4.149183219,7.540900728,3.281422682,3.700065642,3.194016959,4.102216126,2177252.737
Southern Sub-Saharan Africa,2007,0.175467017,0.627819675,0.18875553,3.847599701,0.982515844,3.687275831,1.594821919,1.196879746,3.088251616,4.084003976,4.075948762,4.163654281,6.035533235,4.134839373,7.53025057,3.288391254,3.687275831,3.185267406,4.086819923,2199544.246
Southern Sub-Saharan Africa,2008,0.175687623,0.628484235,0.189830709,3.826991847,0.977542632,3.671723946,1.617853415,1.196233839,3.081644349,4.076442558,4.060084372,4.132005134,6.006486951,4.116031125,7.516452551,3.291831871,3.671723946,3.175096116,4.067730591,2219337.601
Southern Sub-Saharan Africa,2009,0.175898238,0.629078383,0.19085805,3.809159905,0.972619914,3.657643481,1.636831099,1.193462657,3.076110227,4.067902044,4.046858624,4.107007319,5.977434247,4.100968755,7.500526847,3.295313282,3.657643481,3.165487733,4.051194669,2239857.948
Southern Sub-Saharan Africa,2010,0.176082293,0.629503936,0.191497327,3.800552468,0.965995844,3.65071729,1.643255104,1.194590878,3.071660349,4.065749488,4.041681989,4.094425474,5.962557694,4.095805619,7.487756609,3.304347305,3.65071729,3.162018973,4.042843931,2266438.967
Southern Sub-Saharan Africa,2011,0.176252758,0.62981181,0.192008971,3.798710814,0.957231613,3.650124901,1.639171627,1.193639268,3.066999751,4.065936791,4.04769602,4.097450257,5.962902,4.100318603,7.481213554,3.319574425,3.650124901,3.16500643,4.040532211,2300319.991
Southern Sub-Saharan Africa,2012,0.17643842,0.630134476,0.192726828,3.79713968,0.947451823,3.651007487,1.632174297,1.192837432,3.064441715,4.071544191,4.054291123,4.102875807,5.967184855,4.107804286,7.469966382,3.336233491,3.651007487,3.170387791,4.038968109,2337894.475
Southern Sub-Saharan Africa,2013,0.176639923,0.630466603,0.193352201,3.796020819,0.93590382,3.653737084,1.622304428,1.193426095,3.060159019,4.07457766,4.06522449,4.114337997,5.976211519,4.117146687,7.457692118,3.353705528,3.653737084,3.178341061,4.038641408,2378655.709
Southern Sub-Saharan Africa,2014,0.176854893,0.630797089,0.194306124,3.795435509,0.923634623,3.658812359,1.609545567,1.193121098,3.059383847,4.080358695,4.075900316,4.130845652,5.990227932,4.129442207,7.44475331,3.372806374,3.658812359,3.189013959,4.040304851,2422700.128
Southern Sub-Saharan Africa,2015,0.177084116,0.631122372,0.194947306,3.795468754,0.910374952,3.666982014,1.593893605,1.194002654,3.060590356,4.088099506,4.09352347,4.150747172,6.008622899,4.146489233,7.432470839,3.395729103,3.666982014,3.20208128,4.045679552,2470303.621
Southern Sub-Saharan Africa,2016,0.177327867,0.631436343,0.195598516,3.796264482,0.896018515,3.67823158,1.575362438,1.196511981,3.060225237,4.098005034,4.113585773,4.177123836,6.031648339,4.167894246,7.422838663,3.423669419,3.67823158,3.217829312,4.054035211,2521850.696
Southern Sub-Saharan Africa,2017,0.17759122,0.631753479,0.196458265,3.798154719,0.880949998,3.692726884,1.553900544,1.195739254,3.064398161,4.108585892,4.138235962,4.209380171,6.059349101,4.194499505,7.417481674,3.456684573,3.692726884,3.236551259,4.065486599,2578284.429
Sub-Saharan Africa,1990,0.164765621,0.622820372,0.119056208,3.280124491,0.542786228,3.821256678,1.306582942,1.387668259,3.162406639,3.7744514749999998,4.031180623,4.293129055,6.762738006,4.091469021,8.135187073,2.732758405,3.821256678,3.161017118,4.4628817,13261708.69
Sub-Saharan Africa,1991,0.164663307,0.622881479,0.117828164,3.28046783,0.54807825,3.817910076,1.307071514,1.384838465,3.161325588,3.777592248,4.028282926,4.289631208,6.755371306,4.088273884,8.131488211,2.733113921,3.817910076,3.158450579,4.458799334,13623627.09
Sub-Saharan Africa,1992,0.164552863,0.622943174,0.116722401,3.280439296,0.552595805,3.815671064,1.307107198,1.38379799,3.161543845,3.779767542,4.024195457,4.28516964,6.751235816,4.085811884,8.130623661,2.734652104,3.815671064,3.156551014,4.456305894,13997710.41
Sub-Saharan Africa,1993,0.164464736,0.623022359,0.11580371,3.279750344,0.555876897,3.813608859,1.303990987,1.381599091,3.159693238,3.780529285,4.022421503,4.282503671,6.748615727,4.083222532,8.128655857,2.736640233,3.813608859,3.155921834,4.45298858,14354746.39
Sub-Saharan Africa,1994,0.164391731,0.623121781,0.115103273,3.279385275,0.558253507,3.812951941,1.300788587,1.381146279,3.16058786,3.783602626,4.021082911,4.281096209,6.74639904,4.082773148,8.126767635,2.739497971,3.812951941,3.155525509,4.451791754,14737116.34
Sub-Saharan Africa,1995,0.164324494,0.623213761,0.114687325,3.279612631,0.559420685,3.814087154,1.300678019,1.383333569,3.16168021,3.78515786,4.020319635,4.279889931,6.749710793,4.083280866,8.125813938,2.742815983,3.814087154,3.155978573,4.453067142,15175068.62
Sub-Saharan Africa,1996,0.164217335,0.623323584,0.114320371,3.280335617,0.559472133,3.818807365,1.300666431,1.38711792,3.170407355,3.788012293,4.019557601,4.279877915,6.759886051,4.087335834,8.13052534,2.749018085,3.818807365,3.15972095,4.458229435,15650988.87
Sub-Saharan Africa,1997,0.164052812,0.623479746,0.114030701,3.281757187,0.55866925,3.827893486,1.299308206,1.393915654,3.181373031,3.794164029,4.020293588,4.278445426,6.781760264,4.094127866,8.147877261,2.757632981,3.827893486,3.167632371,4.467866516,16155894.91
Sub-Saharan Africa,1998,0.163894445,0.62366864,0.11384512,3.28297151,0.557413772,3.838031865,1.295980774,1.40126022,3.193794649,3.7992416,4.020963138,4.275867899,6.806465016,4.101784232,8.166694118,2.766798767,3.838031865,3.177804757,4.477432248,16657266.44
Sub-Saharan Africa,1999,0.163788912,0.623860929,0.113721679,3.283814387,0.5557158,3.846713229,1.292224735,1.407934025,3.20557304,3.804140114,4.020057245,4.275327376,6.82839683,4.109213246,8.182114866,2.774737585,3.846713229,3.186501019,4.48543127,17158637.57
Sub-Saharan Africa,2000,0.163787298,0.624023308,0.113702945,3.283997307,0.553809153,3.85006701,1.289006688,1.411559631,3.211451122,3.80403988,4.019185821,4.272792182,6.836875481,4.113049716,8.184360691,2.778660774,3.85006701,3.190328008,4.48753415,17649921.46
Sub-Saharan Africa,2001,0.163945083,0.624197771,0.114064819,3.283858912,0.551217408,3.849906474,1.285819737,1.414506337,3.214449665,3.801964474,4.015887327,4.272722598,6.828122545,4.113003754,8.174362167,2.78086894,3.849906474,3.19102213,4.485604915,18149981.15
Sub-Saharan Africa,2002,0.164243105,0.624432893,0.114712678,3.283862122,0.547822786,3.848166127,1.282188112,1.416110449,3.216317627,3.801288286,4.013501616,4.271016727,6.811730811,4.113231561,8.15777842,2.781968657,3.848166127,3.190201878,4.481924372,18659886.53
Sub-Saharan Africa,2003,0.164614608,0.624705645,0.115596076,3.283956117,0.543822909,3.845635333,1.278680692,1.41882112,3.219839642,3.799997509,4.010996216,4.268453505,6.789921382,4.113757654,8.139458966,2.782567452,3.845635333,3.189167953,4.476764172,19176842.74
Sub-Saharan Africa,2004,0.164990253,0.624984031,0.116623858,3.28400065,0.540357106,3.842865576,1.275744881,1.420368778,3.219735464,3.79941939,4.008359314,4.266379549,6.769476731,4.113297281,8.126812586,2.782449215,3.842865576,3.188121486,4.471052018,19695941.67
Sub-Saharan Africa,2005,0.165300239,0.625234672,0.117684941,3.284137516,0.537679961,3.840914538,1.274287323,1.421782168,3.220373023,3.796594301,4.003754341,4.262651981,6.754626554,4.112148263,8.122865756,2.782250176,3.840914538,3.187434606,4.466505034,20232104.83
Sub-Saharan Africa,2006,0.165625149,0.625524222,0.118788192,3.284345604,0.536442777,3.838979835,1.278383803,1.420294499,3.216604677,3.798125884,3.999206099,4.253638001,6.748201508,4.109334679,8.126033651,2.781874788,3.838979835,3.187255982,4.461379927,20783717.26
Sub-Saharan Africa,2007,0.166053786,0.625919993,0.120084375,3.284684061,0.535860299,3.836739239,1.288799328,1.41588932,3.209173898,3.800294386,3.995365913,4.243733394,6.742350371,4.104715074,8.134235337,2.781171326,3.836739239,3.187764262,4.4548016,21343535.77
Sub-Saharan Africa,2008,0.166521261,0.626369745,0.121569857,3.285361354,0.535542669,3.833954716,1.301398013,1.410012935,3.200086878,3.802998679,3.990132031,4.231567399,6.735851211,4.098703722,8.144849942,2.780351036,3.833954716,3.188129214,4.447144626,21916170.29
Sub-Saharan Africa,2009,0.166957318,0.626806014,0.123057317,3.286402778,0.535287236,3.831525263,1.312107586,1.404916369,3.192710085,3.80511923,3.985826469,4.220948193,6.728726943,4.09360702,8.152022904,2.780867824,3.831525263,3.187797845,4.440731884,22516036.26
Sub-Saharan Africa,2010,0.167289738,0.627148281,0.124242955,3.287643551,0.534912852,3.830086577,1.316798337,1.403306353,3.18689954,3.803822848,3.985946004,4.21337403,6.721853157,4.090515491,8.156024582,2.783689717,3.830086577,3.186860669,4.436705226,23153238.67
Sub-Saharan Africa,2011,0.16755844,0.627426073,0.125424018,3.289360378,0.534495119,3.828050359,1.31708939,1.40365315,3.183577816,3.798265196,3.983459377,4.208314499,6.718522716,4.087267838,8.154898907,2.787759045,3.828050359,3.18431315,4.432934035,23818730.16
Sub-Saharan Africa,2012,0.167850209,0.627736138,0.126740781,3.291722448,0.534358624,3.823853331,1.317189616,1.404970627,3.176556533,3.788454218,3.976940048,4.202724148,6.711123255,4.081061297,8.147989002,2.791515372,3.823853331,3.180939733,4.425634283,24499874.95
Sub-Saharan Africa,2013,0.168160663,0.628081312,0.128143338,3.294428857,0.534085114,3.817336392,1.3167404,1.405370149,3.168157413,3.772441354,3.967963171,4.194830241,6.700971054,4.071915632,8.133040951,2.79471024,3.817336392,3.175362522,4.415853569,25189019.77
Sub-Saharan Africa,2014,0.168486502,0.628458402,0.129654099,3.29739706,0.534223822,3.809072773,1.315694514,1.404245573,3.155368605,3.752109126,3.957359815,4.187349093,6.688748131,4.060487539,8.114334835,2.797814759,3.809072773,3.168601886,4.403789547,25883189.96
Sub-Saharan Africa,2015,0.168819581,0.628854362,0.131155948,3.30057828,0.534562811,3.799031606,1.314147597,1.404713786,3.14447122,3.729964896,3.943622828,4.179155814,6.671183612,4.047980708,8.086832531,2.80174332,3.799031606,3.160387027,4.389705924,26596132.54
Sub-Saharan Africa,2016,0.169152673,0.629258994,0.132613183,3.304061189,0.534921683,3.788201381,1.312215076,1.404279608,3.13027926,3.702912985,3.92698636,4.170824584,6.655139701,4.033470396,8.057426991,2.806427452,3.788201381,3.151749233,4.374544445,27340419.57
Sub-Saharan Africa,2017,0.169482537,0.629671507,0.134089569,3.307850193,0.535481492,3.77613174,1.309799199,1.403746921,3.115267994,3.671983721,3.908907058,4.164589907,6.636320413,4.017473243,8.022346559,2.81146982,3.77613174,3.142041671,4.357994881,28115871.99
Western Europe,1990,0.257334661,0.935517833,0.495200658,5.708253299,1.040638235,4.114104041,1.340411146,1.9240265,3.706600935,4.720847174,5.023998657,5.293006533,5.48006052,5.079587851,5.689899434,4.584365105,4.114104041,2.955146861,5.193073474,16683142.29
Western Europe,1991,0.257924708,0.936338105,0.499109858,5.732524504,1.041508521,4.089531078,1.346856407,1.897068827,3.695265074,4.704195337,5.001671227,5.263714002,5.43864653,5.063340197,5.624526825,4.565133185,4.089531078,2.945586985,5.156064896,16660557.68
Western Europe,1992,0.25843066,0.936995725,0.503046432,5.754188164,1.043454511,4.066708724,1.352992522,1.872557168,3.681488513,4.689776823,4.978330104,5.232888569,5.402376479,5.048132445,5.565807057,4.547481513,4.066708724,2.937962239,5.120351699,16650975.69
Western Europe,1993,0.25885225,0.937604751,0.506919458,5.770978428,1.046185373,4.046521623,1.358260319,1.856130802,3.670795908,4.674582792,4.957878501,5.20879597,5.367627967,5.034397571,5.516920805,4.532129145,4.046521623,2.93059408,5.089315546,16647805.4
Western Europe,1994,0.259177384,0.938212541,0.510332394,5.780948567,1.050110053,4.031300849,1.362564086,1.843707402,3.664724711,4.664852753,4.943278456,5.187804429,5.339005554,5.025190193,5.477246428,4.522472849,4.031300849,2.926469634,5.064708047,16663562.71
Western Europe,1995,0.259382659,0.938676394,0.513446096,5.782262042,1.054345268,4.021209268,1.365798188,1.840410102,3.662945158,4.656831801,4.933140498,5.172699354,5.318677675,5.020120604,5.448385177,4.519153025,4.021209268,2.923348802,5.048919604,16703131.61
Western Europe,1996,0.259449757,0.939119499,0.516683528,5.776634417,1.062565312,4.010923653,1.36907864,1.842572979,3.661568311,4.648345696,4.917744103,5.150758241,5.297086729,5.011896251,5.428049977,4.515382664,4.010923653,2.919560021,5.033378574,16742970.62
Western Europe,1997,0.259422506,0.939563706,0.520709461,5.768426133,1.0764985,3.99581134,1.373167741,1.850707167,3.661826919,4.630176245,4.889788509,5.117034143,5.267929298,4.994017526,5.407098372,4.505131261,3.99581134,2.91306429,5.010864639,16762085.14
Western Europe,1998,0.259360045,0.940005072,0.524995722,5.758958789,1.092830723,3.978273461,1.377275032,1.858532389,3.65688527,4.608577289,4.858174268,5.078577793,5.237232333,4.971813723,5.387982509,4.492084935,3.978273461,2.904494191,4.985617111,16777488.51
Western Europe,1999,0.259322985,0.940442777,0.529230016,5.749906004,1.108713315,3.963395992,1.380863921,1.865051181,3.654050371,4.589742316,4.829525031,5.043538138,5.212041433,4.953529099,5.370167176,4.482110046,3.963395992,2.897299808,4.964336344,16811607.55
Western Europe,2000,0.259377424,0.940846291,0.533074475,5.7432889,1.120628251,3.954296277,1.38344555,1.869559635,3.651034524,4.583769213,4.807842249,5.024506607,5.198104045,4.944537962,5.349317182,4.478867272,3.954296277,2.892624439,4.952001774,16881232.05
Western Europe,2001,0.259549516,0.940995681,0.536735448,5.732899747,1.131686989,3.946538456,1.381588939,1.869279456,3.649261459,4.57788148,4.787482739,5.009421881,5.18703219,4.938653782,5.319225746,4.476483463,3.946538456,2.887701712,4.942709711,16965795.78
Western Europe,2002,0.259798762,0.940795383,0.540921244,5.715738775,1.14573921,3.936398748,1.375221445,1.870759624,3.648086219,4.567538099,4.760485299,4.990542792,5.173445101,4.928916365,5.275636621,4.470041561,3.936398748,2.880067903,4.931320924,17038761.19
Western Europe,2003,0.260071661,0.940515405,0.544966304,5.697086018,1.160165623,3.924325582,1.36754046,1.87161074,3.645198721,4.552941082,4.731761075,4.964537951,5.156036603,4.91632669,5.226878513,4.460658647,3.924325582,2.87098093,4.917604503,17101585.28
Western Europe,2004,0.260302665,0.940394608,0.548813965,5.682113567,1.172540721,3.913168741,1.361734707,1.874064041,3.641160652,4.534122346,4.705395114,4.938854619,5.143800339,4.903479707,5.185257011,4.452461968,3.913168741,2.863344313,4.904434801,17174315.89
Western Europe,2005,0.260440085,0.940611469,0.552325689,5.67631374,1.180061581,3.904091241,1.361467706,1.873224759,3.633529701,4.52294274,4.688682799,4.912290737,5.136735059,4.892142884,5.159897291,4.447538099,3.904091241,2.856730422,4.894338386,17264236.89
Western Europe,2006,0.260470216,0.941162745,0.555457892,5.681739904,1.182928712,3.902629724,1.37081614,1.872193225,3.62374695,4.511801257,4.678520113,4.894811961,5.146483415,4.888586764,5.162820523,4.453316909,3.902629724,2.855189068,4.894098636,17394422.16
Western Europe,2007,0.260435303,0.941749452,0.559094936,5.694132277,1.182918257,3.911033716,1.388029603,1.871119752,3.615496454,4.507602883,4.677194784,4.885861945,5.17375198,4.896143154,5.190937314,4.471419484,3.911033716,2.85989654,4.906625727,17570236.6
Western Europe,2008,0.2603759,0.942345059,0.562895428,5.708416008,1.181688527,3.923037559,1.407298426,1.869712755,3.606988105,4.505697876,4.678454248,4.882578833,5.207833556,4.907913747,5.226115696,4.493343402,3.923037559,2.866507336,4.924066666,17758808.86
Western Europe,2009,0.260321809,0.942882225,0.56598843,5.719652266,1.179014145,3.932826889,1.422724673,1.868674673,3.597944383,4.498297593,4.680983163,4.885799389,5.235772324,4.918682529,5.254636289,4.511312306,3.932826889,2.871405132,4.938663271,17926499.37
Western Europe,2010,0.260303723,0.943295106,0.568432901,5.722989977,1.176196111,3.936471156,1.428933959,1.868522285,3.592506511,4.499175244,4.681354813,4.891568518,5.247101204,4.924929995,5.262426259,4.519427952,3.936471156,2.873152729,4.944165418,18047793.01
Western Europe,2011,0.260317076,0.943594448,0.570082676,5.720596985,1.173327564,3.935021765,1.427223873,1.868660404,3.589992454,4.497040992,4.685673349,4.898797353,5.246259456,4.92632831,5.252309631,4.519419417,3.935021765,2.871877592,4.942664759,18126112.74
Western Europe,2012,0.260336993,0.943658987,0.571449957,5.718653792,1.168978655,3.93395386,1.423861812,1.8680038,3.590593765,4.498296491,4.691287068,4.910164043,5.243265403,4.928112066,5.240191516,4.519180961,3.93395386,2.870280258,4.94253782,18200963.46
Western Europe,2013,0.260377081,0.943632927,0.572815913,5.716689059,1.163852538,3.93256854,1.4181286,1.868492622,3.592828192,4.497653345,4.697712072,4.920104115,5.238968406,4.929009741,5.227085485,4.518471869,3.93256854,2.868574456,4.942206378,18267370.92
Western Europe,2014,0.260450041,0.943511507,0.574132046,5.714403351,1.158034177,3.93143575,1.409571536,1.869346511,3.596215127,4.498590076,4.704621824,4.932347763,5.233001539,4.930701164,5.208830803,4.517348063,3.93143575,2.866781417,4.942925468,18329661.02
Western Europe,2015,0.260565643,0.943261973,0.575209672,5.71185009,1.151361614,3.929767082,1.397929601,1.868732871,3.601845449,4.499326024,4.712528732,4.939605305,5.225184811,4.931412874,5.190176617,4.515205709,3.929767082,2.865133899,4.9429536,18389106.86
Western Europe,2016,0.260731352,0.942491709,0.575355262,5.70891633,1.143489864,3.926697201,1.384356555,1.870807797,3.604901614,4.501509864,4.717340986,4.9488306,5.212423879,4.930220394,5.168146471,4.509807291,3.926697201,2.863283864,4.942239675,18455775.3
Western Europe,2017,0.260960353,0.94246951,0.575872586,5.705456213,1.134883656,3.9244037,1.363893229,1.870343348,3.619416217,4.50309569,4.725161985,4.961426969,5.201231823,4.931577756,5.143857458,4.5062552,3.9244037,2.861075644,4.941401287,18486565.64
Western Sub-Saharan Africa,1990,0.170162326,0.632045263,0.120712713,2.87455684,0.438111375,3.688271562,0.950279677,1.275135665,2.849312002,3.44451269,3.819129796,4.153044809,6.647461364,3.865965734,8.314134445,2.635285321,3.688271562,2.907978272,4.499611456,5012805.24
Western Sub-Saharan Africa,1991,0.169980184,0.632022796,0.119233572,2.872962329,0.44280934,3.678312252,0.943596936,1.267398749,2.83636562,3.438197846,3.811741588,4.150995128,6.626510026,3.855676156,8.293337176,2.62760864,3.678312252,2.899881476,4.488088388,5142495.923
Western Sub-Saharan Africa,1992,0.169806874,0.632006419,0.117841594,2.871495767,0.446899539,3.672421986,0.937656663,1.261970366,2.826814232,3.43615576,3.807878498,4.150834014,6.613685424,3.849606668,8.279109357,2.623673051,3.672421986,2.895435912,4.48123934,5282318.316
Western Sub-Saharan Africa,1993,0.169654205,0.631988346,0.116719837,2.870201636,0.450138494,3.668460483,0.932877017,1.257772278,2.815485225,3.431849604,3.809498757,4.150769383,6.608749549,3.844400898,8.265264594,2.621115378,3.668460483,2.893121239,4.475963157,5429407.991
Western Sub-Saharan Africa,1994,0.169526677,0.63196666,0.115894122,2.869116753,0.45323233,3.666974904,0.929705392,1.254010265,2.8126178570000002,3.431223347,3.810551482,4.152010047,6.605982104,3.843020852,8.253766806,2.620744644,3.666974904,2.891874885,4.474493649,5589827.238
Western Sub-Saharan Africa,1995,0.169435495,0.631942859,0.115539235,2.868288583,0.455221922,3.666990324,0.928563304,1.254804912,2.805771287,3.429072596,3.811382157,4.152644266,6.606185816,3.842372963,8.246488822,2.621167178,3.666990324,2.892554953,4.473977455,5760484.523
Western Sub-Saharan Africa,1996,0.16933488,0.631933693,0.115261681,2.86730647,0.456492332,3.677089663,0.929030161,1.257676653,2.82255128,3.444608543,3.82085582,4.165246821,6.622055786,3.85573264,8.253876205,2.629940136,3.677089663,2.900628402,4.485907604,5956639.63
Western Sub-Saharan Africa,1997,0.169200888,0.6319488,0.115027683,2.865951404,0.457604267,3.700781834,0.930131675,1.269745171,2.855334598,3.48001851,3.845352035,4.180520651,6.66563484,3.883829865,8.286659536,2.648937888,3.700781834,2.919176045,4.514250108,6183847.77
